offense_desc,latitude,longitude,lat_long
KIDNAPPING & RELATED OFFENSES,40.817144522,-73.861985173,(40.817144522, -73.861985173)
KIDNAPPING & RELATED OFFENSES,40.686082215,-73.919233753,(40.686082215, -73.919233753)
KIDNAPPING & RELATED OFFENSES,40.751945357,-73.873345079,(40.751945357, -73.873345079)
KIDNAPPING & RELATED OFFENSES,40.736504334,-73.949559223,(40.736504334, -73.949559223)
KIDNAPPING & RELATED OFFENSES,40.847534705,-73.882423311,(40.847534705, -73.882423311)
KIDNAPPING & RELATED OFFENSES,40.681504182,-73.792388482,(40.681504182, -73.792388482)
KIDNAPPING & RELATED OFFENSES,40.821025398,-73.937604737,(40.821025398, -73.937604737)
KIDNAPPING & RELATED OFFENSES,40.68650592,-73.916799376,(40.68650592, -73.916799376)
KIDNAPPING & RELATED OFFENSES,40.646672133,-74.088933967,(40.646672133, -74.088933967)
KIDNAPPING & RELATED OFFENSES,40.776632441,-73.844853758,(40.776632441, -73.844853758)
KIDNAPPING & RELATED OFFENSES,40.824749509,-73.821519404,(40.824749509, -73.821519404)
KIDNAPPING & RELATED OFFENSES,40.646689846,-74.006887868,(40.646689846, -74.006887868)
KIDNAPPING & RELATED OFFENSES,40.7104899,-73.965493083,(40.7104899, -73.965493083)
KIDNAPPING & RELATED OFFENSES,40.826429,-73.914965919,(40.826429, -73.914965919)
KIDNAPPING & RELATED OFFENSES,40.584073317,-73.933966702,(40.584073317, -73.933966702)
KIDNAPPING & RELATED OFFENSES,40.662630781,-73.878564475,(40.662630781, -73.878564475)
KIDNAPPING & RELATED OFFENSES,40.803889605,-73.954091893,(40.803889605, -73.954091893)
KIDNAPPING & RELATED OFFENSES,40.875285765,-73.912639847,(40.875285765, -73.912639847)
KIDNAPPING & RELATED OFFENSES,40.770829795,-73.821898579,(40.770829795, -73.821898579)
KIDNAPPING & RELATED OFFENSES,40.827700422,-73.942642749,(40.827700422, -73.942642749)
KIDNAPPING & RELATED OFFENSES,40.694395389,-73.98062921,(40.694395389, -73.98062921)
KIDNAPPING & RELATED OFFENSES,40.765941459,-73.990878921,(40.765941459, -73.990878921)
KIDNAPPING & RELATED OFFENSES,40.830889993,-73.82728462,(40.830889993, -73.82728462)
KIDNAPPING & RELATED OFFENSES,40.6722236,-73.889257328,(40.6722236, -73.889257328)
KIDNAPPING & RELATED OFFENSES,40.755455183,-73.877770822,(40.755455183, -73.877770822)
KIDNAPPING & RELATED OFFENSES,40.898184598,-73.844656855,(40.898184598, -73.844656855)
KIDNAPPING & RELATED OFFENSES,40.838820881,-73.940435862,(40.838820881, -73.940435862)
KIDNAPPING & RELATED OFFENSES,40.837392476,-73.916451675,(40.837392476, -73.916451675)
KIDNAPPING & RELATED OFFENSES,40.685475077,-73.931057476,(40.685475077, -73.931057476)
KIDNAPPING & RELATED OFFENSES,40.638370743,-74.08313989,(40.638370743, -74.08313989)
KIDNAPPING & RELATED OFFENSES,40.679120951,-73.807747409,(40.679120951, -73.807747409)
KIDNAPPING & RELATED OFFENSES,40.631283816,-73.97605043,(40.631283816, -73.97605043)
KIDNAPPING & RELATED OFFENSES,40.611446342,-74.011854532,(40.611446342, -74.011854532)
KIDNAPPING & RELATED OFFENSES,40.657624115,-73.89512031,(40.657624115, -73.89512031)
KIDNAPPING & RELATED OFFENSES,40.625586727,-73.946649424,(40.625586727, -73.946649424)
KIDNAPPING & RELATED OFFENSES,40.81652855,-73.861025453,(40.81652855, -73.861025453)
KIDNAPPING & RELATED OFFENSES,40.672093238,-73.950292873,(40.672093238, -73.950292873)
KIDNAPPING & RELATED OFFENSES,40.854547349,-73.913339444,(40.854547349, -73.913339444)
KIDNAPPING & RELATED OFFENSES,40.640054877,-73.947444976,(40.640054877, -73.947444976)
KIDNAPPING & RELATED OFFENSES,40.711100378,-73.736981938,(40.711100378, -73.736981938)
KIDNAPPING & RELATED OFFENSES,40.633606208,-73.913698407,(40.633606208, -73.913698407)
KIDNAPPING & RELATED OFFENSES,40.832474479,-73.917184191,(40.832474479, -73.917184191)
KIDNAPPING & RELATED OFFENSES,40.819095837,-73.942852488,(40.819095837, -73.942852488)
KIDNAPPING & RELATED OFFENSES,40.734226128,-74.005406689,(40.734226128, -74.005406689)
KIDNAPPING & RELATED OFFENSES,40.674579367,-73.791022079,(40.674579367, -73.791022079)
KIDNAPPING & RELATED OFFENSES,40.668854705,-73.867493702,(40.668854705, -73.867493702)
KIDNAPPING & RELATED OFFENSES,40.648039079,-73.880778446,(40.648039079, -73.880778446)
KIDNAPPING & RELATED OFFENSES,40.799232486,-73.933056198,(40.799232486, -73.933056198)
KIDNAPPING & RELATED OFFENSES,40.825495294,-73.952227001,(40.825495294, -73.952227001)
KIDNAPPING & RELATED OFFENSES,40.576715974,-73.961289231,(40.576715974, -73.961289231)
KIDNAPPING & RELATED OFFENSES,40.861418203,-73.907387089,(40.861418203, -73.907387089)
KIDNAPPING & RELATED OFFENSES,40.639474193,-73.975715999,(40.639474193, -73.975715999)
KIDNAPPING & RELATED OFFENSES,40.666003978,-73.953649703,(40.666003978, -73.953649703)
KIDNAPPING & RELATED OFFENSES,40.757867838,-73.817587286,(40.757867838, -73.817587286)
KIDNAPPING & RELATED OFFENSES,40.842318439,-73.886588828,(40.842318439, -73.886588828)
KIDNAPPING & RELATED OFFENSES,40.677253752,-73.872369306,(40.677253752, -73.872369306)
KIDNAPPING & RELATED OFFENSES,40.650594487,-73.922520118,(40.650594487, -73.922520118)
KIDNAPPING & RELATED OFFENSES,40.676089523,-73.906126672,(40.676089523, -73.906126672)
KIDNAPPING & RELATED OFFENSES,40.686898689,-73.925182245,(40.686898689, -73.925182245)
KIDNAPPING & RELATED OFFENSES,40.864301356,-73.859653011,(40.864301356, -73.859653011)
KIDNAPPING & RELATED OFFENSES,40.651685068,-74.01062917,(40.651685068, -74.01062917)
KIDNAPPING & RELATED OFFENSES,40.760809675,-73.765692603,(40.760809675, -73.765692603)
KIDNAPPING & RELATED OFFENSES,40.667573424,-73.907295766,(40.667573424, -73.907295766)
KIDNAPPING & RELATED OFFENSES,40.70059059,-73.8077432,(40.70059059, -73.8077432)
KIDNAPPING & RELATED OFFENSES,40.6560675,-73.959967346,(40.6560675, -73.959967346)
KIDNAPPING & RELATED OFFENSES,40.820672004,-73.824055827,(40.820672004, -73.824055827)
KIDNAPPING & RELATED OFFENSES,40.681413218,-73.927257927,(40.681413218, -73.927257927)
KIDNAPPING & RELATED OFFENSES,40.690772388,-73.839925863,(40.690772388, -73.839925863)
KIDNAPPING & RELATED OFFENSES,40.58636903,-73.968963111,(40.58636903, -73.968963111)
KIDNAPPING & RELATED OFFENSES,40.853952777,-73.931157576,(40.853952777, -73.931157576)
KIDNAPPING & RELATED OFFENSES,40.83111635,-73.930411516,(40.83111635, -73.930411516)
KIDNAPPING & RELATED OFFENSES,40.698769895,-73.939295142,(40.698769895, -73.939295142)
KIDNAPPING & RELATED OFFENSES,40.851145159,-73.889143794,(40.851145159, -73.889143794)
KIDNAPPING & RELATED OFFENSES,40.814708525,-73.858543734,(40.814708525, -73.858543734)
KIDNAPPING & RELATED OFFENSES,40.686015495,-73.945894361,(40.686015495, -73.945894361)
KIDNAPPING & RELATED OFFENSES,40.813966746,-73.925068305,(40.813966746, -73.925068305)
KIDNAPPING & RELATED OFFENSES,40.856622484,-73.929683529,(40.856622484, -73.929683529)
KIDNAPPING & RELATED OFFENSES,40.832509874,-73.909497941,(40.832509874, -73.909497941)
KIDNAPPING & RELATED OFFENSES,40.851111636,-73.935255912,(40.851111636, -73.935255912)
KIDNAPPING & RELATED OFFENSES,40.674213728,-73.915304191,(40.674213728, -73.915304191)
KIDNAPPING & RELATED OFFENSES,40.819095837,-73.942852488,(40.819095837, -73.942852488)
KIDNAPPING & RELATED OFFENSES,40.624374819,-74.004994321,(40.624374819, -74.004994321)
KIDNAPPING & RELATED OFFENSES,40.814376825,-73.907683759,(40.814376825, -73.907683759)
KIDNAPPING & RELATED OFFENSES,40.671246534,-73.866093853,(40.671246534, -73.866093853)
KIDNAPPING & RELATED OFFENSES,40.667679835,-73.860441619,(40.667679835, -73.860441619)
KIDNAPPING & RELATED OFFENSES,40.676330602,-74.008682701,(40.676330602, -74.008682701)
KIDNAPPING & RELATED OFFENSES,40.671109808,-73.91588131,(40.671109808, -73.91588131)
KIDNAPPING & RELATED OFFENSES,40.859628844,-73.931195082,(40.859628844, -73.931195082)
KIDNAPPING & RELATED OFFENSES,40.841218606,-73.844836858,(40.841218606, -73.844836858)
KIDNAPPING & RELATED OFFENSES,40.808557677,-73.952354754,(40.808557677, -73.952354754)
KIDNAPPING & RELATED OFFENSES,40.738253435,-73.786986501,(40.738253435, -73.786986501)
KIDNAPPING & RELATED OFFENSES,40.771993179,-73.986469853,(40.771993179, -73.986469853)
KIDNAPPING & RELATED OFFENSES,40.845147726,-73.911042136,(40.845147726, -73.911042136)
KIDNAPPING & RELATED OFFENSES,40.804802832,-73.952205731,(40.804802832, -73.952205731)
KIDNAPPING & RELATED OFFENSES,40.821862408,-73.942640554,(40.821862408, -73.942640554)
KIDNAPPING & RELATED OFFENSES,40.698736773,-73.831568765,(40.698736773, -73.831568765)
KIDNAPPING & RELATED OFFENSES,40.696526752,-73.916346908,(40.696526752, -73.916346908)
KIDNAPPING & RELATED OFFENSES,40.659112168,-73.986680164,(40.659112168, -73.986680164)
KIDNAPPING & RELATED OFFENSES,40.726608751,-73.80969578,(40.726608751, -73.80969578)
KIDNAPPING & RELATED OFFENSES,40.608496729,-73.764570475,(40.608496729, -73.764570475)
KIDNAPPING & RELATED OFFENSES,40.539474059,-74.149594013,(40.539474059, -74.149594013)
KIDNAPPING & RELATED OFFENSES,40.834545413,-73.901530472,(40.834545413, -73.901530472)
KIDNAPPING & RELATED OFFENSES,40.657351503,-73.958402376,(40.657351503, -73.958402376)
KIDNAPPING & RELATED OFFENSES,40.595487179,-73.784586491,(40.595487179, -73.784586491)
KIDNAPPING & RELATED OFFENSES,40.748643726,-73.714114406,(40.748643726, -73.714114406)
KIDNAPPING & RELATED OFFENSES,40.804046007,-73.936620103,(40.804046007, -73.936620103)
KIDNAPPING & RELATED OFFENSES,40.718514334,-73.985366003,(40.718514334, -73.985366003)
KIDNAPPING & RELATED OFFENSES,40.641535023,-73.893052082,(40.641535023, -73.893052082)
KIDNAPPING & RELATED OFFENSES,40.841224391,-73.920765724,(40.841224391, -73.920765724)
KIDNAPPING & RELATED OFFENSES,40.748894419,-73.882261755,(40.748894419, -73.882261755)
KIDNAPPING & RELATED OFFENSES,40.622783169,-73.93887434,(40.622783169, -73.93887434)
KIDNAPPING & RELATED OFFENSES,40.824602366,-73.950113917,(40.824602366, -73.950113917)
KIDNAPPING & RELATED OFFENSES,40.879047073,-73.867638932,(40.879047073, -73.867638932)
KIDNAPPING & RELATED OFFENSES,40.705515237,-73.798423556,(40.705515237, -73.798423556)
KIDNAPPING & RELATED OFFENSES,40.850288299,-73.903871118,(40.850288299, -73.903871118)
KIDNAPPING & RELATED OFFENSES,40.688749087,-73.778436506,(40.688749087, -73.778436506)
KIDNAPPING & RELATED OFFENSES,40.687401619,-73.940369194,(40.687401619, -73.940369194)
KIDNAPPING & RELATED OFFENSES,40.668731148,-73.929737415,(40.668731148, -73.929737415)
KIDNAPPING & RELATED OFFENSES,40.634376052,-73.883980622,(40.634376052, -73.883980622)
KIDNAPPING & RELATED OFFENSES,40.695367447,-73.983243425,(40.695367447, -73.983243425)
KIDNAPPING & RELATED OFFENSES,40.679700408,-73.776047368,(40.679700408, -73.776047368)
KIDNAPPING & RELATED OFFENSES,40.847586549,-73.933697898,(40.847586549, -73.933697898)
KIDNAPPING & RELATED OFFENSES,40.796213706,-73.93378879,(40.796213706, -73.93378879)
KIDNAPPING & RELATED OFFENSES,40.829882139,-73.9367581,(40.829882139, -73.9367581)
KIDNAPPING & RELATED OFFENSES,40.705515237,-73.798423556,(40.705515237, -73.798423556)
KIDNAPPING & RELATED OFFENSES,40.825471963,-73.892940737,(40.825471963, -73.892940737)
KIDNAPPING & RELATED OFFENSES,40.850449563,-73.885125504,(40.850449563, -73.885125504)
KIDNAPPING & RELATED OFFENSES,40.666335224,-73.951533552,(40.666335224, -73.951533552)
KIDNAPPING & RELATED OFFENSES,40.73253359,-73.979099067,(40.73253359, -73.979099067)
KIDNAPPING & RELATED OFFENSES,40.632175015,-74.121062343,(40.632175015, -74.121062343)
KIDNAPPING & RELATED OFFENSES,40.717095638,-73.803309009,(40.717095638, -73.803309009)
KIDNAPPING & RELATED OFFENSES,40.610269262,-74.09748971,(40.610269262, -74.09748971)
KIDNAPPING & RELATED OFFENSES,40.759458873,-73.975484557,(40.759458873, -73.975484557)
KIDNAPPING & RELATED OFFENSES,40.863392904,-73.825486546,(40.863392904, -73.825486546)
KIDNAPPING & RELATED OFFENSES,40.677253752,-73.872369306,(40.677253752, -73.872369306)
KIDNAPPING & RELATED OFFENSES,40.715832818,-73.986297278,(40.715832818, -73.986297278)
KIDNAPPING & RELATED OFFENSES,40.662286987,-73.91077777,(40.662286987, -73.91077777)
KIDNAPPING & RELATED OFFENSES,40.574825477,-73.99092661,(40.574825477, -73.99092661)
KIDNAPPING & RELATED OFFENSES,40.672138341,-73.911218815,(40.672138341, -73.911218815)
KIDNAPPING & RELATED OFFENSES,40.676943536,-73.75528696,(40.676943536, -73.75528696)
KIDNAPPING & RELATED OFFENSES,40.670844376,-73.845269262,(40.670844376, -73.845269262)
KIDNAPPING & RELATED OFFENSES,40.687339242,-73.730051594,(40.687339242, -73.730051594)
KIDNAPPING & RELATED OFFENSES,40.59406298,-73.960868693,(40.59406298, -73.960868693)
KIDNAPPING & RELATED OFFENSES,40.85568474,-73.901040084,(40.85568474, -73.901040084)
KIDNAPPING & RELATED OFFENSES,40.762040224,-73.982580497,(40.762040224, -73.982580497)
KIDNAPPING & RELATED OFFENSES,40.88367976,-73.833450905,(40.88367976, -73.833450905)
KIDNAPPING & RELATED OFFENSES,40.681874176,-73.790570167,(40.681874176, -73.790570167)
KIDNAPPING & RELATED OFFENSES,40.573112883,-73.99330258,(40.573112883, -73.99330258)
KIDNAPPING & RELATED OFFENSES,40.662629928,-73.958993816,(40.662629928, -73.958993816)
KIDNAPPING & RELATED OFFENSES,40.657727629,-73.770094944,(40.657727629, -73.770094944)
KIDNAPPING & RELATED OFFENSES,40.7491944,-73.90058472,(40.7491944, -73.90058472)
KIDNAPPING & RELATED OFFENSES,40.820818248,-73.812360132,(40.820818248, -73.812360132)
KIDNAPPING & RELATED OFFENSES,40.8598063,-73.929622321,(40.8598063, -73.929622321)
KIDNAPPING & RELATED OFFENSES,40.839286927,-73.917284131,(40.839286927, -73.917284131)
KIDNAPPING & RELATED OFFENSES,40.881168666,-73.867591313,(40.881168666, -73.867591313)
KIDNAPPING & RELATED OFFENSES,40.838133686,-73.943880564,(40.838133686, -73.943880564)
KIDNAPPING & RELATED OFFENSES,40.808557677,-73.952354754,(40.808557677, -73.952354754)
KIDNAPPING & RELATED OFFENSES,40.69354627,-73.862435747,(40.69354627, -73.862435747)
KIDNAPPING & RELATED OFFENSES,40.887451313,-73.847607787,(40.887451313, -73.847607787)
KIDNAPPING & RELATED OFFENSES,40.591702696,-73.954108141,(40.591702696, -73.954108141)
KIDNAPPING & RELATED OFFENSES,40.691926961,-73.920856594,(40.691926961, -73.920856594)
KIDNAPPING & RELATED OFFENSES,40.678806596,-73.920349394,(40.678806596, -73.920349394)
KIDNAPPING & RELATED OFFENSES,40.591716597,-74.06773602,(40.591716597, -74.06773602)
KIDNAPPING & RELATED OFFENSES,40.701323372,-73.981795711,(40.701323372, -73.981795711)
KIDNAPPING & RELATED OFFENSES,40.660810982,-73.985021832,(40.660810982, -73.985021832)
KIDNAPPING & RELATED OFFENSES,40.678170917,-73.897478295,(40.678170917, -73.897478295)
KIDNAPPING & RELATED OFFENSES,40.753464076,-73.994399743,(40.753464076, -73.994399743)
KIDNAPPING & RELATED OFFENSES,40.702397009,-73.818096118,(40.702397009, -73.818096118)
KIDNAPPING & RELATED OFFENSES,40.672143711,-73.926629961,(40.672143711, -73.926629961)
KIDNAPPING & RELATED OFFENSES,40.788528519,-73.839123866,(40.788528519, -73.839123866)
KIDNAPPING & RELATED OFFENSES,40.687276786,-73.92842701,(40.687276786, -73.92842701)
KIDNAPPING & RELATED OFFENSES,40.58766357,-73.810559779,(40.58766357, -73.810559779)
KIDNAPPING & RELATED OFFENSES,40.710961844,-73.773835816,(40.710961844, -73.773835816)
KIDNAPPING & RELATED OFFENSES,40.651236731,-73.940960108,(40.651236731, -73.940960108)
KIDNAPPING & RELATED OFFENSES,40.587910796,-74.103008888,(40.587910796, -74.103008888)
KIDNAPPING & RELATED OFFENSES,40.821406501,-73.919250169,(40.821406501, -73.919250169)
KIDNAPPING & RELATED OFFENSES,40.703121245,-73.806091278,(40.703121245, -73.806091278)
KIDNAPPING & RELATED OFFENSES,40.650928837,-73.930296733,(40.650928837, -73.930296733)
KIDNAPPING & RELATED OFFENSES,40.750098971,-73.818554161,(40.750098971, -73.818554161)
KIDNAPPING & RELATED OFFENSES,40.671630559,-73.982607712,(40.671630559, -73.982607712)
KIDNAPPING & RELATED OFFENSES,40.603696297,-73.749112769,(40.603696297, -73.749112769)
KIDNAPPING & RELATED OFFENSES,40.821548596,-73.900848774,(40.821548596, -73.900848774)
KIDNAPPING & RELATED OFFENSES,40.655639713,-73.911539907,(40.655639713, -73.911539907)
KIDNAPPING & RELATED OFFENSES,40.736868297,-73.715067046,(40.736868297, -73.715067046)
KIDNAPPING & RELATED OFFENSES,40.672977722,-73.742885869,(40.672977722, -73.742885869)
KIDNAPPING & RELATED OFFENSES,40.709438277,-73.996304309,(40.709438277, -73.996304309)
KIDNAPPING & RELATED OFFENSES,40.788721243,-73.939996774,(40.788721243, -73.939996774)
KIDNAPPING & RELATED OFFENSES,40.579162625,-74.000372232,(40.579162625, -74.000372232)
KIDNAPPING & RELATED OFFENSES,40.669227628,-73.847270069,(40.669227628, -73.847270069)
KIDNAPPING & RELATED OFFENSES,40.816601773,-73.944671854,(40.816601773, -73.944671854)
KIDNAPPING & RELATED OFFENSES,40.794604699,-73.948785665,(40.794604699, -73.948785665)
KIDNAPPING & RELATED OFFENSES,40.801303741,-73.936106206,(40.801303741, -73.936106206)
KIDNAPPING & RELATED OFFENSES,40.663321591,-73.903747666,(40.663321591, -73.903747666)
KIDNAPPING & RELATED OFFENSES,40.606165789,-74.133065421,(40.606165789, -74.133065421)
KIDNAPPING & RELATED OFFENSES,40.689299061,-73.911722425,(40.689299061, -73.911722425)
KIDNAPPING & RELATED OFFENSES,40.812783376,-73.909239373,(40.812783376, -73.909239373)
KIDNAPPING & RELATED OFFENSES,40.646491562,-74.014112986,(40.646491562, -74.014112986)
KIDNAPPING & RELATED OFFENSES,40.66179406,-73.908723928,(40.66179406, -73.908723928)
KIDNAPPING & RELATED OFFENSES,40.707284755,-73.76203222,(40.707284755, -73.76203222)
KIDNAPPING & RELATED OFFENSES,40.716514555,-73.975893551,(40.716514555, -73.975893551)
KIDNAPPING & RELATED OFFENSES,40.814093699,-73.959297888,(40.814093699, -73.959297888)
KIDNAPPING & RELATED OFFENSES,40.743473026,-73.873999944,(40.743473026, -73.873999944)
KIDNAPPING & RELATED OFFENSES,40.795400759,-73.932911975,(40.795400759, -73.932911975)
KIDNAPPING & RELATED OFFENSES,40.701323372,-73.981795711,(40.701323372, -73.981795711)
KIDNAPPING & RELATED OFFENSES,40.639599873,-74.075978281,(40.639599873, -74.075978281)
KIDNAPPING & RELATED OFFENSES,40.644961741,-73.951855373,(40.644961741, -73.951855373)
KIDNAPPING & RELATED OFFENSES,40.658845109,-73.880596944,(40.658845109, -73.880596944)
KIDNAPPING & RELATED OFFENSES,40.662767503,-73.907529526,(40.662767503, -73.907529526)
KIDNAPPING & RELATED OFFENSES,40.625871614,-73.934883601,(40.625871614, -73.934883601)
KIDNAPPING & RELATED OFFENSES,40.847688805000075,-73.93493032699998,(40.847688805000075, -73.93493032699998)
KIDNAPPING & RELATED OFFENSES,40.67047254000005,-73.93653073699994,(40.67047254000005, -73.93653073699994)
KIDNAPPING & RELATED OFFENSES,40.872706675000074,-73.85171299799998,(40.872706675000074, -73.85171299799998)
KIDNAPPING & RELATED OFFENSES,40.722279730000025,-73.94109198899997,(40.722279730000025, -73.94109198899997)
KIDNAPPING & RELATED OFFENSES,40.629405709000025,-73.96313564699994,(40.629405709000025, -73.96313564699994)
KIDNAPPING & RELATED OFFENSES,40.672797186000025,-73.88093967499998,(40.672797186000025, -73.88093967499998)
KIDNAPPING & RELATED OFFENSES,40.81881540500007,-73.95408520999997,(40.81881540500007, -73.95408520999997)
KIDNAPPING & RELATED OFFENSES,40.705907197000045,-73.79968474399993,(40.705907197000045, -73.79968474399993)
KIDNAPPING & RELATED OFFENSES,40.58134218900005,-73.97576593399998,(40.58134218900005, -73.97576593399998)
KIDNAPPING & RELATED OFFENSES,40.62141559900005,-74.08007850499997,(40.62141559900005, -74.08007850499997)
KIDNAPPING & RELATED OFFENSES,40.788821185000074,-73.94221038799998,(40.788821185000074, -73.94221038799998)
KIDNAPPING & RELATED OFFENSES,40.81747422800004,-73.89636049399996,(40.81747422800004, -73.89636049399996)
KIDNAPPING & RELATED OFFENSES,40.85878934900006,-73.89521882399998,(40.85878934900006, -73.89521882399998)
KIDNAPPING & RELATED OFFENSES,40.62527060700006,-74.15006009999998,(40.62527060700006, -74.15006009999998)
KIDNAPPING & RELATED OFFENSES,40.69460248300004,-73.97312472899995,(40.69460248300004, -73.97312472899995)
KIDNAPPING & RELATED OFFENSES,40.67119007600007,-73.90952938099997,(40.67119007600007, -73.90952938099997)
KIDNAPPING & RELATED OFFENSES,40.80209197100004,-73.93700122199994,(40.80209197100004, -73.93700122199994)
KIDNAPPING & RELATED OFFENSES,40.676730474000074,-73.94707358199997,(40.676730474000074, -73.94707358199997)
KIDNAPPING & RELATED OFFENSES,40.689210304,-73.782805301,(40.689210304, -73.782805301)
KIDNAPPING & RELATED OFFENSES,40.66475956,-73.894042144,(40.66475956, -73.894042144)
KIDNAPPING & RELATED OFFENSES,40.858373133,-73.899402084,(40.858373133, -73.899402084)
KIDNAPPING & RELATED OFFENSES,,,
KIDNAPPING & RELATED OFFENSES,40.726293088,-73.734760849,(40.726293088, -73.734760849)
KIDNAPPING & RELATED OFFENSES,40.833595456,-73.914971215,(40.833595456, -73.914971215)
KIDNAPPING & RELATED OFFENSES,40.834532163,-73.861855147,(40.834532163, -73.861855147)
KIDNAPPING & RELATED OFFENSES,40.685351995,-73.919075989,(40.685351995, -73.919075989)
KIDNAPPING & RELATED OFFENSES,40.740335683,-73.973113501,(40.740335683, -73.973113501)
KIDNAPPING & RELATED OFFENSES,40.680314367,-73.913958843,(40.680314367, -73.913958843)
KIDNAPPING & RELATED OFFENSES,40.687572948,-73.98852064,(40.687572948, -73.98852064)
KIDNAPPING & RELATED OFFENSES,40.673202944,-73.946012906,(40.673202944, -73.946012906)
KIDNAPPING & RELATED OFFENSES,40.704508025,-73.781925917,(40.704508025, -73.781925917)
KIDNAPPING & RELATED OFFENSES,40.655984629,-73.872536139,(40.655984629, -73.872536139)
KIDNAPPING & RELATED OFFENSES,40.698078486,-73.94531477,(40.698078486, -73.94531477)
KIDNAPPING & RELATED OFFENSES,40.800675454,-73.936569133,(40.800675454, -73.936569133)
KIDNAPPING & RELATED OFFENSES,40.671268956,-73.895708082,(40.671268956, -73.895708082)
KIDNAPPING & RELATED OFFENSES,40.74542959,-73.868687529,(40.74542959, -73.868687529)
KIDNAPPING & RELATED OFFENSES,40.836819196,-73.916958337,(40.836819196, -73.916958337)
KIDNAPPING & RELATED OFFENSES,40.824518508,-73.897849003,(40.824518508, -73.897849003)
KIDNAPPING & RELATED OFFENSES,40.840792611,-73.93719949,(40.840792611, -73.93719949)
KIDNAPPING & RELATED OFFENSES,40.710146843,-73.944522149,(40.710146843, -73.944522149)
KIDNAPPING & RELATED OFFENSES,40.897971824,-73.851920689,(40.897971824, -73.851920689)
KIDNAPPING & RELATED OFFENSES,40.694325855,-73.938805147,(40.694325855, -73.938805147)
KIDNAPPING & RELATED OFFENSES,40.760598652,-73.967290041,(40.760598652, -73.967290041)
KIDNAPPING & RELATED OFFENSES,40.834045498,-73.878146819,(40.834045498, -73.878146819)
KIDNAPPING & RELATED OFFENSES,40.698897961,-73.932673686,(40.698897961, -73.932673686)
KIDNAPPING & RELATED OFFENSES,40.803765104,-73.939990437,(40.803765104, -73.939990437)
KIDNAPPING & RELATED OFFENSES,40.793723038,-73.970614432,(40.793723038, -73.970614432)
KIDNAPPING & RELATED OFFENSES,40.768605006,-73.880140232,(40.768605006, -73.880140232)
KIDNAPPING & RELATED OFFENSES,40.816597607,-73.953924166,(40.816597607, -73.953924166)
KIDNAPPING & RELATED OFFENSES,40.854410101,-73.882331632,(40.854410101, -73.882331632)
KIDNAPPING & RELATED OFFENSES,40.635082306,-73.88759315,(40.635082306, -73.88759315)
KIDNAPPING & RELATED OFFENSES,40.776204479,-73.949872157,(40.776204479, -73.949872157)
KIDNAPPING & RELATED OFFENSES,40.601357567,-74.070252184,(40.601357567, -74.070252184)
KIDNAPPING & RELATED OFFENSES,40.836926318,-73.939071513,(40.836926318, -73.939071513)
KIDNAPPING & RELATED OFFENSES,40.830251247,-73.885142308,(40.830251247, -73.885142308)
KIDNAPPING & RELATED OFFENSES,40.669966471,-73.81235194,(40.669966471, -73.81235194)
KIDNAPPING & RELATED OFFENSES,40.819429561,-73.914414859,(40.819429561, -73.914414859)
KIDNAPPING & RELATED OFFENSES,40.745633917,-73.917256049,(40.745633917, -73.917256049)
KIDNAPPING & RELATED OFFENSES,40.667704069,-73.943746391,(40.667704069, -73.943746391)
KIDNAPPING & RELATED OFFENSES,40.846288402,-73.90959847,(40.846288402, -73.90959847)
KIDNAPPING & RELATED OFFENSES,40.821344747,-73.939407339,(40.821344747, -73.939407339)
KIDNAPPING & RELATED OFFENSES,40.675672013,-74.006256358,(40.675672013, -74.006256358)
KIDNAPPING & RELATED OFFENSES,40.778808209,-73.985211937,(40.778808209, -73.985211937)
KIDNAPPING & RELATED OFFENSES,40.856527854,-73.927565274,(40.856527854, -73.927565274)
KIDNAPPING & RELATED OFFENSES,40.703121245,-73.806091278,(40.703121245, -73.806091278)
KIDNAPPING & RELATED OFFENSES,40.738558557,-73.980421511,(40.738558557, -73.980421511)
KIDNAPPING & RELATED OFFENSES,40.595159063,-73.937981424,(40.595159063, -73.937981424)
KIDNAPPING & RELATED OFFENSES,40.68378593,-73.769745503,(40.68378593, -73.769745503)
KIDNAPPING & RELATED OFFENSES,40.675251891,-73.973348833,(40.675251891, -73.973348833)
KIDNAPPING & RELATED OFFENSES,40.588130525,-74.166156916,(40.588130525, -74.166156916)
KIDNAPPING & RELATED OFFENSES,40.697064637,-73.937875815,(40.697064637, -73.937875815)
KIDNAPPING & RELATED OFFENSES,40.672991422,-73.888517028,(40.672991422, -73.888517028)
KIDNAPPING & RELATED OFFENSES,40.664033205,-73.915115264,(40.664033205, -73.915115264)
KIDNAPPING & RELATED OFFENSES,40.696271399,-73.798743611,(40.696271399, -73.798743611)
KIDNAPPING & RELATED OFFENSES,40.626105947,-73.941922581,(40.626105947, -73.941922581)
KIDNAPPING & RELATED OFFENSES,40.831783369,-73.820965723,(40.831783369, -73.820965723)
KIDNAPPING & RELATED OFFENSES,40.658403775,-73.726607714,(40.658403775, -73.726607714)
KIDNAPPING & RELATED OFFENSES,40.693089743,-73.962054676,(40.693089743, -73.962054676)
KIDNAPPING & RELATED OFFENSES,40.674834672,-73.943080645,(40.674834672, -73.943080645)
